path,size_bytes,sha256
code/10_stage3d_d4_nuisance_integration/configs/d2_api_lock.json,1761,3965c71db5e43d6e0df0a5e1f4a5fccb30b75c11bed2f77cd661eacf63121d4d
code/10_stage3d_d4_nuisance_integration/configs/d4_contract.yaml,1883,d4dfc4ba0d02063052db1a461e6b649c0b5e73571566ea4827de78078edf953c
code/10_stage3d_d4_nuisance_integration/configs/expected_upstream_hashes.json,772,21b09bd5bd4a1595a363d2d78fd60d13f6eb70882a94ef15a1e40ec7bf76c0fc
code/10_stage3d_d4_nuisance_integration/configs/fallback_globs_windows.json,440,3916449a48009f98e7c667bfeeec7703b6ccfbc877aba2de05c2be72499a7d44
code/10_stage3d_d4_nuisance_integration/configs/local_paths_windows.json,2094,361cb595a867a0e2d99085bedf27b48455945114dc19ccf5628a21c3ec02eda2
code/10_stage3d_d4_nuisance_integration/configs/tolerances.yaml,277,1cd006f680a3eddee6d2d8a8ea9d9875f76c6b58db316ed8f208a32ea5529a32
code/10_stage3d_d4_nuisance_integration/docs/D4_Exact_D2_API_Research.md,5210,276a44b080aab8701ae45130722dbcf150be80487444ae646ea3896f8de7936b
code/10_stage3d_d4_nuisance_integration/docs/D4_Output_Schema.md,3314,9a3ebc2ace06cabaacabb57d2f1f95c482119e55a20c618b1422a667f431964c
code/10_stage3d_d4_nuisance_integration/docs/D4_Scientific_Execution_Contract.md,2495,835cf9260fa2a34c4a74f0981ba72caad3ac9b3ca5e22b3094d43eeef20a476c
code/10_stage3d_d4_nuisance_integration/docs/PRE_SEND_VALIDATION.md,3485,08b9422b72685d9bab4cbd19c93ee9afe686a913c1af2bbf8f5713bd4e9a350e
code/10_stage3d_d4_nuisance_integration/package_stage3d_d4_outputs.py,1064,34e5b302965479c4ae086ac96833042e625d8f4994972d763013c57409f2cd6e
code/10_stage3d_d4_nuisance_integration/preflight_windows.py,8251,cd0070d5ea4c7aa27143fb6fddb02c081d7b19646f61bc26eb43196af17046df
code/10_stage3d_d4_nuisance_integration/requirements_py310.txt,104,08c348723e384405db6584c53a1ba3730869a4e2de80ee32bc60826f87699e7d
code/10_stage3d_d4_nuisance_integration/src/geodose_stage3d_d4/__init__.py,33,305d68582a26769a56ce1c3fe613e237a61dff7e1e25d0768a2b1182203ba44e
code/10_stage3d_d4_nuisance_integration/src/geodose_stage3d_d4/d2_runtime.py,28308,d9358ee9cc45ba3262f5cbc3f614a4463ee417bb68cf2e2d1b5a9249c14fcc03
code/10_stage3d_d4_nuisance_integration/src/geodose_stage3d_d4/data.py,5731,25091c35fd2d7ab194ae0573def45bb8a0145d6ce7f7ec612c13b91f8968c2ea
code/10_stage3d_d4_nuisance_integration/src/geodose_stage3d_d4/fixture.py,10364,e7d51123d7cabeaf08bafc1a0ddc0745076a8dcfb6fb861265519957861c57ac
code/10_stage3d_d4_nuisance_integration/src/geodose_stage3d_d4/io.py,4254,445ce7fcab12f0b0b8e1653c1d5b64c3ecb4b7a89cd37815a8cd8d54903b0cbe
code/10_stage3d_d4_nuisance_integration/src/geodose_stage3d_d4/m3m4.py,4404,eb16b158231549d351210e4a52c2a93c2e9921465fdf0ab37718b71499cdb57f
code/10_stage3d_d4_nuisance_integration/src/geodose_stage3d_d4/nuisance.py,6208,641f20d54d6cc416a9c2241da4aa8abb1894d174608951a80c13b8de2427147a
code/10_stage3d_d4_nuisance_integration/src/geodose_stage3d_d4/provenance.py,1914,c0689ae34e18d1c784059607548937028c2b8dd685069e3d7991df2e17402eb7
code/10_stage3d_d4_nuisance_integration/src/geodose_stage3d_d4/runner.py,26058,f07e7ac6fd040b0654a81e97227543124a255f5acb77c1a659fa0f51b71f7209
code/10_stage3d_d4_nuisance_integration/stage3d_d4_run.py,4958,00f4bfc8d97cdf8f94edd14e887a0b79277aed4ac769e53d09ed2c1637e807dd
code/10_stage3d_d4_nuisance_integration/tests/test_d4.py,14485,83b55ed889c386dfe5fa33d19d611bb2b335c205382776d6d80eceee7d9317b4
code/10_stage3d_d4_nuisance_integration/vendor/geodose_stage3d_d3_m4/__init__.py,59,586c9af0919ae282700729700def55f45cd5ad443ded4e2d112e222ff935418f
code/10_stage3d_d4_nuisance_integration/vendor/geodose_stage3d_d3_m4/graph_law.py,5462,dbf481195ddfc9e33afab783f8192d3b1f0f81ec48ba91a48bd5cb554dd576bc
code/10_stage3d_d4_nuisance_integration/vendor/geodose_stage3d_d3_m4/io.py,7721,dea8fda0028de2be7d5f2daa0cdd34bf180cda399c8c87e1f0258949a22450aa
code/10_stage3d_d4_nuisance_integration/vendor/geodose_stage3d_d3_m4/m3_oracle.py,5068,a2fc7bd4270f57170c081c9f0a30fb2686be1fd6d5daf9a521e670baff5e2a2e
code/10_stage3d_d4_nuisance_integration/vendor/geodose_stage3d_d3_m4/m4_oracle.py,2372,7ce7f7c2714e17538ea6a7bbb58087733d592aaed60add5565c05c6d77a32f24
code/10_stage3d_d4_nuisance_integration/vendor/geodose_stage3d_d3_m4/orbit.py,2266,a036cca7afa59fe1ce4e96d2cd190163244f96b7a733b91ebfbfdfb50db330d1
code/10_stage3d_d4_nuisance_integration/verify_runtime.py,878,881906ab937922690a541fe7e7d48f8f729523012f17f16d78e79498dba821a7
code/10_stage3d_d4_nuisance_integration/verify_stage3d_d4.py,12433,29b757d5f2a6582c4f391d12e6bc18dcbfe36e3015cb8cd18204e5defbebd9f4
code/11_stage3e_n2_n3_sparse/CHANGELOG.md,1723,ef9db0b8e41b0a896c7aa88a22c19e6e4358864616438207ba49449d9c5aa19c
code/11_stage3e_n2_n3_sparse/README.md,3241,c055d43ba151691c15667ffa17616c34c09bfa69a93344dce634588a0cd5772a
code/11_stage3e_n2_n3_sparse/RUN_STAGE3E.bat,3186,1252b06b1d072699ca39dbf9595db07ab9110ab206ded54574f385bbf5b1c9f2
code/11_stage3e_n2_n3_sparse/RUN_STAGE3E.ps1,3076,967eaaa54fca2e2a99eaff363899e1a96101e92213ec8836e88d21893e71f87e
code/11_stage3e_n2_n3_sparse/START_HERE.txt,359,582b0c7ecc3326e1c031969bc4940e0aa012864c87bce10849611c96f3319b44
code/11_stage3e_n2_n3_sparse/configs/d2_api_lock.json,1761,3965c71db5e43d6e0df0a5e1f4a5fccb30b75c11bed2f77cd661eacf63121d4d
code/11_stage3e_n2_n3_sparse/configs/expected_upstream_hashes.json,377,ae2d842d3677345c930b0e2d2aabe73a6f136a8e9f7ebd4a4d8b18cb7421aa78
code/11_stage3e_n2_n3_sparse/configs/fallback_globs_windows.json,648,27498291cff137caeeca5a1ddcfd569cd55072996088e7d87dd27993e497d1e3
code/11_stage3e_n2_n3_sparse/configs/local_paths_windows.json,1585,02340a05f8e10366cb7dfe90ca1816f596fc2d57cfcfd6ebbfbe772f2a34673f
code/11_stage3e_n2_n3_sparse/configs/stage3e_contract.yaml,2885,4cded52afa616336ed6ff2f89ee0ee98d0866becd0bf1148052b19a81630f722
code/11_stage3e_n2_n3_sparse/docs/Stage3E_Math_Algorithm_Contract.md,12541,313134949cf615b96cd3d968fd01838e9a2ff4f29e1b8a2cd3593af13867914e
code/11_stage3e_n2_n3_sparse/package_stage3e_outputs.py,1137,1c76d3e2c153ce376fb58bd245b09b4fa14ddeb568aebf19a9568544697d0556
code/11_stage3e_n2_n3_sparse/preflight_windows.py,4612,c811e33ed8af647ad7c9ffed71d7aedd4f69f647ce21f878c43f69fda2aacc79
code/11_stage3e_n2_n3_sparse/requirements_py310.txt,55,f13365405951525f72acb2fc7da509e9de08db4839ab94ede595256082c7f82e
code/11_stage3e_n2_n3_sparse/src/geodose_stage3e/__init__.py,67,035ca34f1280d71e12d64609d4d55844dae55ea4fdea78a890e14ba1c711e72c
code/11_stage3e_n2_n3_sparse/src/geodose_stage3e/d2_sparse_bridge.py,11227,47e2f11d3450e76e41f1fe018a22bd18e50b40cda46ea583ed9b8e88c7cd5a4c
code/11_stage3e_n2_n3_sparse/src/geodose_stage3e/d4_newdata_bridge.py,5738,b2190ffd1cf38346b2009268f17fcc1f901ee9031b654eae6581df53439429e3
code/11_stage3e_n2_n3_sparse/src/geodose_stage3e/gaussian_n2.py,12235,ce49c813b4593c7b53863c08f37621683b2ef0ed8a5974a3c5890da91cd7ac3d
code/11_stage3e_n2_n3_sparse/src/geodose_stage3e/io.py,3579,afcc55ed21d0fb2477b58ed45f6e5265319d61f6aa541c39a7be6cbd9dd9dded
code/11_stage3e_n2_n3_sparse/src/geodose_stage3e/n3.py,1943,8e1ab7bdfd7eadb4342455e408a207b1967d50eda60675642ca6c6514b53863f
code/11_stage3e_n2_n3_sparse/src/geodose_stage3e/ordering.py,2190,9640da656d24ed2151510a6adfc59dff53424c60573b748842636084929ed47d
code/11_stage3e_n2_n3_sparse/src/geodose_stage3e/provenance.py,1899,1e3c03a7682ba98cb6b6804237dbecf84caab89756dec827c58b4255036cae98
code/11_stage3e_n2_n3_sparse/src/geodose_stage3e/runner.py,44325,14157f3d0ea0c8867a875e7330085920893abde60cf422f538b1efbe4923b2a6
code/11_stage3e_n2_n3_sparse/src/geodose_stage3e/spatial_confidence.py,8539,8ec699fb47b2653a15f8ce7d490acd02de79da8d7285af34cb5b3b89b8eaec85
code/11_stage3e_n2_n3_sparse/src/geodose_stage3e/target_ratio.py,5933,1ce05b430e8c8086be38452c452fc6e25ff0d18b1cec46a65a043ce05c3f9f8c
code/11_stage3e_n2_n3_sparse/src/geodose_stage3e/version.py,80,998b69de8738323d0e3c7a6fc4eaaee68e3781780814231e8289fcd021e148ba
code/11_stage3e_n2_n3_sparse/stage3e_run.py,2523,8b278c00549b90cc42e3798eb881b1e8641640f76632bebec7558f9758b1297a
code/11_stage3e_n2_n3_sparse/tests/test_stage3e.py,10239,332934f5ffff70559a251264d38ab893c94b6fcc5008b77df68c3b9f88bbf7b2
code/11_stage3e_n2_n3_sparse/verify_runtime.py,539,8eba09fa90618bebfbf36e02c36795bab95c7e8fd2ecd79275ebfc0c4ca94d87
code/11_stage3e_n2_n3_sparse/verify_stage3e.py,20099,daf2f6c49704a3690ea66fdef576b9c976c343190f6fee3857a9c895e3d1841d
code/12_stage3f_pilot/CHANGELOG.md,1586,199fb0c370b03ecd9aa2971eadecc5e412451257fd7ca7c993c4f878a0859529
code/12_stage3f_pilot/README.md,4153,fe19324482b801f69007ba6506a6992a87366df66f9d6146ccbd72f1d472edcf
code/12_stage3f_pilot/RUN_STAGE3F.bat,3322,93fc31fb43a4156b7f9e3a015dc23689cfcd71dcfd9ea5c1a81cba6b1d554602
code/12_stage3f_pilot/RUN_STAGE3F.ps1,2776,621749379e00a2f3b40059155bb9ae4f6d10fab197f9bc1fee53ea0337ab25e9
code/12_stage3f_pilot/START_HERE.txt,450,be065b2c4a55ad9e5b27a55c77d9293b0220696aa684b0d9521bd4de599f6b48
code/12_stage3f_pilot/configs/expected_upstream_hashes.json,374,d5ea79c362fb79d30dbfd25e27723f1777f1b05b052f0de2f31f84fbc139c72a
code/12_stage3f_pilot/configs/local_paths_windows.json,1466,b58fa02ff1e56183380a5c7d493a5746b6a0b3c7883d8a8458109c90401cf099
code/12_stage3f_pilot/configs/pilot_contract.yaml,4976,7fcbd2956f947f643128c2c84c8005f2c00c59c46c735b3cb5865caf7930c74f
code/12_stage3f_pilot/configs/source_locks.json,14594,c927e27c2771d342aa73c4ac79d88698f05a57be6f6a5b17fb0e0317f0bfe81b
code/12_stage3f_pilot/docs/Stage3F_Math_Algorithm_Audit.md,5725,5f47b2fde6f75890ccbe3e347534d2c10a6bb72a0a97af7d1b867eeaa61fcab7
code/12_stage3f_pilot/package_stage3f_outputs.py,1245,ae3fdf18a782fad2f21002d4f721ab2e2304dfc46f1a9d2a1e2d8b546963b9ea
code/12_stage3f_pilot/preflight_windows.py,3609,0182432d9a8ce9dde151e52d7c71e3c924f6f56fe6e6042c55ac4f0e5d771c21
code/12_stage3f_pilot/requirements_py310.txt,104,08c348723e384405db6584c53a1ba3730869a4e2de80ee32bc60826f87699e7d
code/12_stage3f_pilot/src/geodose_stage3f/__init__.py,43,9340239666129df86379f4ec0398cff69277e4604e10294c0eaf71e1107d5dcc
code/12_stage3f_pilot/src/geodose_stage3f/bridges.py,17161,62edee5ba671014f08e844d9af07009b0b8eeb69fd7c15023baa902ae539e54a
code/12_stage3f_pilot/src/geodose_stage3f/io.py,2686,9b5b766a1daeb36522dbed1ea89cf3c916843c39a5387128726e346c5ebd2cbb
code/12_stage3f_pilot/src/geodose_stage3f/pilot_math.py,28947,7c05756642ce5b960120af03366fe5363d1d2a09a386f9d8ac1294926d27bf28
code/12_stage3f_pilot/src/geodose_stage3f/provenance.py,1246,39ee8ea6f9ebe2a38bf296607a3e6f3393ae00e75002e5426640e6e6335bc05c
code/12_stage3f_pilot/src/geodose_stage3f/runner.py,50279,8f8615f2d5de68a3cd7ad6173975d0be7d5d669b223cf84f684d15190158c3a3
code/12_stage3f_pilot/src/geodose_stage3f/version.py,93,2a0b6483e5ac37236087bf06f7557df157838b32cbe8c15d6b7a6d41acf6a292
code/12_stage3f_pilot/stage3f_run.py,2213,6433a871c148796e2e2fcbecdf758abeb13d56feb6f1dc93bebf21b34d97ca60
code/12_stage3f_pilot/tests/test_stage3f.py,16251,5b83c2cc8c3ea1025e237d624716e5d9c2ba04e118ca9d6e5e8d964fca84de74
code/12_stage3f_pilot/verify_runtime.py,484,7d99f9c6fc3ddf9fb1a61c2a1a6aaaf11d396ab7f6fc66c7ff2f6ebf4dae22f0
code/12_stage3f_pilot/verify_stage3f.py,18034,33b6295bb565ca863b712cc474b3fa4daf4ed905471d3838a823ad409a570b5b
code/13_stage4_controlled_production/CHANGELOG.md,784,6ffc3329d7dfb0969fa155e7c770395167446d8ae832c08369e54356268b0661
code/13_stage4_controlled_production/README.md,2388,5da4d58b8c2895561bc8065e9cf5e50dd4bbf3a0260d129d47f5b09292364df8
code/13_stage4_controlled_production/RUN_STAGE4.bat,3514,d0e7a4d823b1716e421c0489496527c75c15dd2b7460ee5c87ea58f3df719119
code/13_stage4_controlled_production/RUN_STAGE4.ps1,2411,329ecd73b439187b0c356a50a70c2d035ed56ad5bd2aabc2fa6906a1acfc8b09
code/13_stage4_controlled_production/START_HERE.txt,883,0ef96a9ecd97a5b849ed9e53bbeea393e567c7c190a965c69434b0c1a355b0bf
code/13_stage4_controlled_production/configs/expected_upstream_hashes.json,466,a90bd91fe7e37ab5db250eac8e56b924f53129bba7d21021af723f8782267e64
code/13_stage4_controlled_production/configs/local_paths_windows.json,1607,2d6b003dea8bf36a8e7336a9744a4fe51d31269b44593d0ce972c37cf379b052
code/13_stage4_controlled_production/configs/production_contract.yaml,9212,a0df7d2395a1f116b5b4b6a51ed124933c4c4a7ac915b63b218ad82e341dd76b
code/13_stage4_controlled_production/configs/source_locks.json,14594,c927e27c2771d342aa73c4ac79d88698f05a57be6f6a5b17fb0e0317f0bfe81b
code/13_stage4_controlled_production/configs/stage3f_vendor_lock.json,808,22a779c314689da4b4fe37200415045c275f6a236f7a19a3cb7254682b79c5c1
code/13_stage4_controlled_production/docs/STAGE4_MATH_ALGORITHM_AUDIT.md,4793,77e3622ed35ad6a5835d479b1474041b22668bbd8ceda88205c4ed3ff0f78070
code/13_stage4_controlled_production/package_stage4_outputs.py,1209,bffa183b9edf2f6294fb98d21cd2b6b34265cb499420e67c31890e4f0ce8ac02
code/13_stage4_controlled_production/preflight_windows.py,3513,2f6baee5cfa7945dfd595b2eb9bd3cc7ff1a4986ba0a7f2c1a28ec2cc98ce2a1
code/13_stage4_controlled_production/requirements_py310.txt,104,08c348723e384405db6584c53a1ba3730869a4e2de80ee32bc60826f87699e7d
code/13_stage4_controlled_production/src/geodose_stage4/__init__.py,36,536168159b678b5f33d50560f20441e011e28751f9d6376d19d84b96b04f72c1
code/13_stage4_controlled_production/src/geodose_stage4/f06.py,7138,1d1607b826019a036675c8a3f5b505c75c16ecb8af62c4f58d553ff661ea5e79
code/13_stage4_controlled_production/src/geodose_stage4/io.py,3010,d2afb866e13d04fc085beb52402ece52f886ea89f31f4f0d4fce34833e4319f5
code/13_stage4_controlled_production/src/geodose_stage4/production_registry.py,3454,ed52db59b238c2e2ef30c1f14374722de79a3e5e6d48c642cb88f1e7a6e2d0c1
code/13_stage4_controlled_production/src/geodose_stage4/provenance.py,1166,d4fb17dc4a002791ab0d05276872389c1d3bd390947904c92ce105f54b595cc7
code/13_stage4_controlled_production/src/geodose_stage4/runner.py,45581,314b017fcaca0773100601b9d6476041bd98ff5204c04a446339ceb6b9f32d87
code/13_stage4_controlled_production/src/geodose_stage4/version.py,95,a751d64072431d03d9d46cef9fcc7519827b5bd0d8f65ee88666d46664599eb5
code/13_stage4_controlled_production/stage4_run.py,2198,2a4e276ee89ddc418d038ed7ec18ff41db56117dea33450081bdd9f99cb97344
code/13_stage4_controlled_production/tests/test_stage4.py,15775,c795f567ed1bef3f8099c40cfe878fa81cc35e06777880fc6a0d5866f2033346
code/13_stage4_controlled_production/vendor/geodose_stage3f/__init__.py,43,9340239666129df86379f4ec0398cff69277e4604e10294c0eaf71e1107d5dcc
code/13_stage4_controlled_production/vendor/geodose_stage3f/bridges.py,17161,62edee5ba671014f08e844d9af07009b0b8eeb69fd7c15023baa902ae539e54a
code/13_stage4_controlled_production/vendor/geodose_stage3f/io.py,2686,9b5b766a1daeb36522dbed1ea89cf3c916843c39a5387128726e346c5ebd2cbb
code/13_stage4_controlled_production/vendor/geodose_stage3f/pilot_math.py,28947,7c05756642ce5b960120af03366fe5363d1d2a09a386f9d8ac1294926d27bf28
code/13_stage4_controlled_production/vendor/geodose_stage3f/provenance.py,1246,39ee8ea6f9ebe2a38bf296607a3e6f3393ae00e75002e5426640e6e6335bc05c
code/13_stage4_controlled_production/vendor/geodose_stage3f/runner.py,50279,8f8615f2d5de68a3cd7ad6173975d0be7d5d669b223cf84f684d15190158c3a3
code/13_stage4_controlled_production/vendor/geodose_stage3f/version.py,93,2a0b6483e5ac37236087bf06f7557df157838b32cbe8c15d6b7a6d41acf6a292
code/13_stage4_controlled_production/verify_runtime.py,478,3f0e0eb488179f1b71d1eb506fce011ea0941d9a0e30d605de23b373ab9e1414
code/13_stage4_controlled_production/verify_stage4.py,19601,c85ded05fe7cb507f46e811343c576e95c4fbf18a98972583f6d20cd64300908
code/14_stage5a_external_context/FINAL_CONTEXT_PRODUCTION_OUTPUTS/CONTEXT_ATTRITION_AUDIT.json,581,06f11e050eab11593995a8567d33b3ec4c0d3cb9b7018ca7aa083f0777b144ea
code/14_stage5a_external_context/FINAL_CONTEXT_PRODUCTION_OUTPUTS/CONTEXT_FINAL_VERIFICATION.json,890,a9a664eb650cec4b29f317fb34c8f049b38af3f2872f06993c080e6b58eb74f7
code/14_stage5a_external_context/FINAL_CONTEXT_PRODUCTION_OUTPUTS/CONTEXT_FINAL_VERIFICATION_CHECKS.json,6473,a7ed504f7f266be6252036aa99f61e92f63a397c2fb6c9b7611e6ba8f6dd45f7
code/14_stage5a_external_context/FINAL_CONTEXT_PRODUCTION_OUTPUTS/CONTEXT_OUTPUT_BUNDLE_IDENTITY.json,281,8569c80131b91463d3cb3afe596073939f4f65a293c54b0139089ed8a6c3ce43
code/14_stage5a_external_context/FINAL_CONTEXT_PRODUCTION_OUTPUTS/CONTEXT_PRODUCTION_REPORT.json,695,e60e469f63b66bf78df143d6a38f2c4fd2b9642079f7e7a7c96b25c393628275
code/14_stage5a_external_context/FINAL_CONTEXT_PRODUCTION_OUTPUTS/OUTPUT_FILE_MANIFEST.json,4596,4fb7ce8d0922ee6176b38084068bc4768d415bb19530076ad0cdd5c843d80d79
code/14_stage5a_external_context/FINAL_CONTEXT_PRODUCTION_OUTPUTS/READY_FOR_STAGE5A_REVISED_FREEZE/IMPORTANT_NEXT_STEP.txt,358,489a51fb2c6621d9874fa38e660c331760986c68f02952a54970af86ba807af4
code/14_stage5a_external_context/FINAL_CONTEXT_PRODUCTION_OUTPUTS/READY_FOR_STAGE5A_REVISED_FREEZE/context_metadata.json,3239,b282598d3c30d898dbb615eee54fd7ca9a67739831431a7aa01d5bbece009520
code/14_stage5a_external_context/FINAL_CONTEXT_PRODUCTION_OUTPUTS/SOURCE_PROVENANCE_MANIFEST.json,40864,8c93efa9c7a0f55e5106c78d9b217ed74e7312a4b20bbc6179d5e5d6d8616309
code/14_stage5a_external_context/FINAL_CONTEXT_PRODUCTION_OUTPUTS/_census_authority_work/OUTPUT_FILE_MANIFEST.json,1845,37194d1621ffbf7c2a91087a0ed3a3954e29338639060408a2be2b5035255266
code/14_stage5a_external_context/FINAL_CONTEXT_PRODUCTION_OUTPUTS/_census_authority_work/READ_ME_FIRST.txt,538,ff08ddee8ead87505b6f88384ae601c717ce6aacaf072357da6f80f4ec5c15b5
code/14_stage5a_external_context/FINAL_CONTEXT_PRODUCTION_OUTPUTS/_census_authority_work/SOURCE_SUPPORT_CENSUS_MANIFEST.json,40863,0324e90744d13237c2e256b8164563f61b790646523b455a05dc107cd2f28ec8
code/14_stage5a_external_context/FINAL_CONTEXT_PRODUCTION_OUTPUTS/_census_authority_work/SUPPORT_CENSUS_REPORT.json,1765,031abfc34f9e120d5c9bab5333fd178e79bc28eb9618b405f0dc99e90e153814
code/14_stage5a_external_context/FINAL_CONTEXT_PRODUCTION_OUTPUTS/_census_authority_work/SUPPORT_CENSUS_VERIFICATION.json,502,5f3a06e4722719bc2e186e748ee9063710afbe24effea95f1dfcb0d339259504
code/14_stage5a_external_context/FINAL_CONTEXT_PRODUCTION_OUTPUTS/_verify_census_work/OUTPUT_FILE_MANIFEST.json,1845,37194d1621ffbf7c2a91087a0ed3a3954e29338639060408a2be2b5035255266
code/14_stage5a_external_context/FINAL_CONTEXT_PRODUCTION_OUTPUTS/_verify_census_work/READ_ME_FIRST.txt,538,ff08ddee8ead87505b6f88384ae601c717ce6aacaf072357da6f80f4ec5c15b5
code/14_stage5a_external_context/FINAL_CONTEXT_PRODUCTION_OUTPUTS/_verify_census_work/SOURCE_SUPPORT_CENSUS_MANIFEST.json,40863,0324e90744d13237c2e256b8164563f61b790646523b455a05dc107cd2f28ec8
code/14_stage5a_external_context/FINAL_CONTEXT_PRODUCTION_OUTPUTS/_verify_census_work/SUPPORT_CENSUS_REPORT.json,1765,031abfc34f9e120d5c9bab5333fd178e79bc28eb9618b405f0dc99e90e153814
code/14_stage5a_external_context/FINAL_CONTEXT_PRODUCTION_OUTPUTS/_verify_census_work/SUPPORT_CENSUS_VERIFICATION.json,502,5f3a06e4722719bc2e186e748ee9063710afbe24effea95f1dfcb0d339259504
code/14_stage5a_external_context/FINAL_CONTEXT_PRODUCTION_OUTPUTS/context_metadata.json,3239,b282598d3c30d898dbb615eee54fd7ca9a67739831431a7aa01d5bbece009520
code/14_stage5a_external_context/PRODUCTION_PACKAGE_MANIFEST.json,4720,bb309ec750a36dbeada589f7ba80bcdac69d7f73b9c2abf73247e097f9bc6b22
code/14_stage5a_external_context/README.md,2039,16094c7b4a186c1d4ea8b823b5c7789b4a9090a1c711390dac9b978259ea65ec
code/14_stage5a_external_context/RUN_FINAL_CONTEXT_PRODUCTION.bat,315,c355deaf23780952bb87a3638121f2f22de63e8e1d4ca6cfae232b360d400bdc
code/14_stage5a_external_context/RUN_FINAL_CONTEXT_PRODUCTION.ps1,2468,5a4022630eb1e0389b9fe42f14d5686a4586d69747662f87c71fcf48eafa89f0
code/14_stage5a_external_context/RUN_FINAL_CONTEXT_VERIFY_ONLY.bat,109,1a1c33eb5ba56fa5c81c7e6b183ed01e5fe74461cc07d073cbb5faf70c57ecf3
code/14_stage5a_external_context/RUN_FINAL_CONTEXT_VERIFY_ONLY.ps1,887,eb3f5ba2da0cd37827faa47d2cd182c6a44b4a5e0f774d2340171861fb174383
code/14_stage5a_external_context/START_HERE.txt,1477,6303d27bef7062c611433336473f8376326847112b10a42c4df29e74bcbe0624
code/14_stage5a_external_context/configs/local_paths_windows.json,54,1238627608e8e04209cd7bb10e07f0d3f3d32e1c3155d96f3b37e4242888f304
code/14_stage5a_external_context/configs/production_contract.json,2242,97b5310250cebd602220632b11e040bdcfe7042b626b6d9a956b6162c1820ad6
code/14_stage5a_external_context/docs/ALIGNMENT_RECHECK.md,1267,e920e737570fac638ff84e17103df561428904d7eeacee6924195f904f0ec2df
code/14_stage5a_external_context/docs/OUTPUT_CONTRACT.md,866,d17900fec4b5891fe13270811e1436116a58e1594bf80c042aca2046ef3d7caa
code/14_stage5a_external_context/docs/RECOVERY_AND_RESUMABILITY.md,629,8dfc0b0ea7961740c29310e6408986f0e19c1954802bd94b1915b060cb02f9cf
code/14_stage5a_external_context/docs/RELEASE_RECHECK.md,1443,eebbbf2295d32c83bdb3b7dd2738bd8af706da9b190464c8e13e87a404c1a398
code/14_stage5a_external_context/docs/SCIENTIFIC_CONTRACT.md,969,dd4f88c5226b25d6debf6ec07261ff3822a1f407c266e65af07237cf8bd66d54
code/14_stage5a_external_context/docs/V1_0_1_CORRECTION_NOTE.md,924,e901863183b496d90adc7df59e5ed0ccbd9861b06311f73dac0c3e10620aa8e7
code/14_stage5a_external_context/final_context_production.py,592,84b347d4a2a74da81bd3fa2d230152940b5e051addf15bdbbac0282a49bf24ad
code/14_stage5a_external_context/src/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
code/14_stage5a_external_context/src/authority.py,6132,43c660c5c4f055e4eb21f00bf8942f4ff3e8b544f6c1a30909762d1fdedf26bc
code/14_stage5a_external_context/src/common.py,2835,e7acf2bc29c6e32feee4fbffa2f7f63571c9ea7aa7f5113620703ffafa04ad19
code/14_stage5a_external_context/src/production.py,25772,36a15a0adbea3d4db85b99c0d64bf0dfa0a26e77ef6324dbf9095fc6d7a74171
code/14_stage5a_external_context/src/verify.py,9316,1c4f0820a69df98f254791c747a2b2717ee139297e0d53e3cd75640781772545
code/14_stage5a_external_context/tests/run_tests.py,5436,1bddefd9ee2ac79a4a53bbf84d6160e8e081f3c49d446e5a9899441a994e07a7
code/14_stage5a_external_context/verify_final_context_only.py,455,5c65fdfd87c4336edca3ee8c92e88641855d4181a014d30bef2366a55dfe5eba
code/14_stage5a_external_context/verify_package.py,929,9ee24bef1191ce5f4ece55ff0371c1597c1f1cc636716159942f1f773b24947e
code/14b_stage5a_minedosebench_publication_core/README.md,1060,21a8e32c038942e91093b83e5cdb27fa9fffa36ae67a4bca855f502dd50eef74
code/14b_stage5a_minedosebench_publication_core/accepted_v1_2_release_metadata/MINEDOSEBENCH_CLAIM_BOUNDARY.json,1472,cf5aa533a790a05ecb897e26162e13e43fb55d2a1c6551706b745721ee82a9a4
code/14b_stage5a_minedosebench_publication_core/accepted_v1_2_release_metadata/MINEDOSEBENCH_DATA_DICTIONARY.csv,1880,f2dd9cbce7eae8c967488f8e3466e6392b8b2fda7d4c867b12e992f2c484111f
code/14b_stage5a_minedosebench_publication_core/accepted_v1_2_release_metadata/MINEDOSEBENCH_EXTERNAL_CONTEXT_FREEZE_AUTHORITY.json,998,92dd0ba2ae63754269de3e9b27336f02dc9913e3190bc465f422cef700d5834c
code/14b_stage5a_minedosebench_publication_core/accepted_v1_2_release_metadata/MINEDOSEBENCH_FREEZE_REPORT.json,880,80b7c9f3317e6fc700a5f6d233b4e8e11b098946e709c53d422ed4ccde7c7812
code/14b_stage5a_minedosebench_publication_core/accepted_v1_2_release_metadata/MINEDOSEBENCH_MANIFEST.json,5254,4ac19d201c2c5fecc48ba79106b1e8119418ee27d527c115ed727199c340190f
code/14b_stage5a_minedosebench_publication_core/accepted_v1_2_release_metadata/MINEDOSEBENCH_RELEASE_MANIFEST.json,5851,4257a7a057c4e87d15a21bb61c28a5ed20dabaef608c4797e0a36f33e80491e9
